TITLE,CATEGORY,URL,MAIN CONTENT,STATUS,Update-document
"JEGA CLOUD DESIGN | Hướng dẫn Xuất bản vẽ CAD layout",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=2-KIv5p0JEU,"Chào mừng Quý khách đến với Jega Việt Nam!

Video này là một hướng dẫn chi tiết về cách xuất bản vẽ CAD Layout từ phần mềm Jega Cloud Design, giúp bạn dễ dàng chuyển đổi các thiết kế 3D thành các bản vẽ kỹ thuật chi tiết phục vụ cho việc thi công và lắp đặt. Với Jega, việc tạo ra các bản vẽ mặt bằng, mặt đứng, hay các bản vẽ kỹ thuật khác trở nên nhanh chóng và chính xác, hỗ trợ đắc lực cho quy trình làm việc của bạn.

**Nội dung chính của video:**

*   **00:12**: Hướng dẫn truy cập tính năng xuất bản vẽ CAD Layout trong phần mềm Jega bằng cách chọn mục ""Xuất bản vẽ"" sau đó chọn ""Chú thích bố cục"".
*   **00:30**: Giới thiệu giao diện xuất bản vẽ, cho phép người dùng xem trước và quản lý các loại bản vẽ được tạo ra.
*   **00:40**: Trình bày tổng quan về các loại bản vẽ có sẵn có thể xuất ra, bao gồm bản vẽ mặt bằng (Floorplan drawing), bản vẽ mặt đứng (Elevation drawing) của các khu vực như bếp, phòng tắm, và các bản vẽ kỹ thuật chi tiết khác (ví dụ: bản vẽ bố trí (Layout drawing), điện nước, trần, chiếu sáng...).
*   **00:45**: Minh họa chi tiết bản vẽ mặt đứng của khu vực bếp, thể hiện đầy đủ các kích thước như chiều rộng, chiều cao, và kích thước từng khoang, rất hữu ích cho đội ngũ lắp đặt.
*   **01:10**: Giới thiệu bản vẽ Layout Drawing, cung cấp cái nhìn tổng thể về bố cục mặt bằng.
*   **01:17**: Hướng dẫn các bước để xuất bản vẽ thiết kế, bao gồm chọn định dạng xuất (DWG, PDF, hoặc JPG) và lựa chọn các loại bản vẽ muốn xuất (có thể xuất toàn bộ hoặc chỉ chọn một số loại cụ thể như Layout drawing, Floorplan drawing...).
*   **01:50**: Hoàn tất quá trình xuất bản vẽ với các định dạng đã chọn, sẵn sàng cho việc chia sẻ và thi công.",Completed,Completed
"""JEGA CLOUD DESIGN | Hướng dẫn Cách để Upload Model (SketchUp, 3Ds Max)""",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=Y2N4USSbrck,"Chào mừng quý khách đến với video hướng dẫn từ JEGA Việt Nam!

Video này cung cấp một hướng dẫn chi tiết về cách tải lên (upload) các mô hình 3D được tạo từ phần mềm SketchUp hoặc 3ds Max vào nền tảng thiết kế đám mây Jega. Bạn sẽ học cách chuẩn bị file đúng cách, thực hiện quy trình tải lên, và tùy chỉnh các thuộc tính của mô hình để đảm bảo tích hợp hoàn hảo vào không gian thiết kế của mình.

**Tổng hợp nội dung chính từ video:**

*   **00:12**: Giới thiệu về khả năng import file từ 3ds Max hoặc SketchUp vào phần mềm Jega, bổ sung cho thư viện model có sẵn.
*   **00:49**: Hướng dẫn truy cập chức năng tải lên model: Vào mục ""Của tôi"", chọn ""Tải lên"" và sau đó chọn ""Model"".
*   **01:13**: Quy tắc chuẩn bị file model từ 3ds Max hoặc SketchUp:
    *   File model cần được nén dưới dạng `.zip` hoặc `.rar` cùng với các đường dẫn map vật liệu.
    *   Chỉ sử dụng hai loại map vật liệu chính: map màu (default map) và map bump để tạo độ lồi lõm hoặc độ bóng.
    *   Lưu ý: Phần mềm Jega không hỗ trợ các vật liệu được xử lý bằng Corona Renderer, chỉ hỗ trợ V-Ray.
*   **02:25**: Thao tác kéo và thả file `.zip` chứa model và map vào giao diện tải lên của Jega và chờ quá trình xử lý hoàn tất.
*   **04:31**: Sau khi tải lên thành công, chuyển đến tab ""Đang chờ phát hành"" (Pending release) để cấu hình cho model.
*   **04:42**: Hướng dẫn cài đặt hàng loạt cho model:
    *   **Phân loại (Category):** Chọn thư mục đích cho model (ví dụ: ""Model / Model upload"").
    *   **Loại vật liệu (Material type):** Xác định loại vật liệu của model (ví dụ: ""Đồ nội thất"" nếu là sofa, bàn trà; ""Cửa đơn"" nếu là cửa). Việc lựa chọn đúng loại vật liệu giúp model có thuộc tính bắt điểm phù hợp.
    *   **Thương hiệu (Brand):** Lựa chọn thương hiệu nếu có.
    *   **Đặt vị trí (Placement Type):** Đây là cài đặt quan trọng giúp model có thể bắt điểm chính xác trong không gian thiết kế:
        *   **Đặt tự do:** Dành cho các vật phẩm nội thất có thể đặt ở bất cứ đâu (ví dụ: sofa, bàn trà).
        *   **Trần nhà:** Dành cho các vật phẩm bắt điểm trên trần (ví dụ: đèn trần).
        *   **Trên tường:** Dành cho các vật phẩm bắt điểm trên tường (ví dụ: tranh, vách trang trí, cửa).
*   **06:30**: Sau khi hoàn tất cài đặt và nhấn ""Giải phóng"" (Release), model sẽ xuất hiện trong thư mục ""Model upload"" của bạn.
*   **06:37**: Hướng dẫn kéo thả model đã upload vào không gian thiết kế và tùy chỉnh kích thước (chiều dài, chiều rộng, chiều cao).
*   **06:54**: Hướng dẫn chỉnh sửa chất liệu của model:
    *   Nhấn vào ""Chỉnh sửa chất liệu"" để mở thư viện vật liệu.
    *   Lưu ý: Để xoay chiều vân gỗ hoặc các texture khác sau khi đổi vật liệu, model cần được gán UV map khi dựng hình ban đầu trong 3ds Max/Sketchup. Nếu không có UV map, vật liệu sẽ chỉ hiển thị một màu trơn.

Chúc quý khách có những trải nghiệm thiết kế nội thất tuyệt vời cùng phần mềm Jega!",Completed,Completed
"JEGA CLOUD DESIGN | Hướng dẫn Cách để Upload Texture Wood",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=FpDxBfooutU,"Chào mừng quý khách đến với JEGA Việt Nam!

Video này là một hướng dẫn chi tiết về cách tải lên (upload) và áp dụng vật liệu vân gỗ (texture wood) vào phần mềm thiết kế Jega Cloud Design. Jega Cloud Design là giải pháp thiết kế 3D đám mây mạnh mẽ, được phát triển dựa trên nền tảng công nghệ điện toán đám mây và trí tuệ nhân tạo (AI), giúp người dùng dễ dàng tùy chỉnh không gian và vật liệu. Với các bước hướng dẫn cụ thể từ chuẩn bị file texture bằng Photoshop đến thiết lập thông số vật liệu và phân loại trong phần mềm, quý khách sẽ nhanh chóng làm chủ kỹ thuật này để tạo ra những bản thiết kế chân thực và ấn tượng.

**Nội dung chính của video:**

*   **00:12**: Giới thiệu tổng quan về cách import các loại map texture (vật liệu, đá, gạch) vào phần mềm, tập trung vào map gỗ.
*   **00:23**: Hướng dẫn truy cập mục ""Của tôi"" (My) > ""Tải lên"" (Upload) > ""Kết cấu"" (Structure) để bắt đầu quá trình upload texture.
*   **00:46**: Chuẩn bị file texture bên ngoài phần mềm (ví dụ: các map gỗ từ An Cường, Picomat, Minh Long) trước khi tải lên.
*   **01:00**: Hướng dẫn tạo khổ ảnh mới trong Photoshop (1200mm x 2400mm, dạng khổ dọc) để đảm bảo kích thước chuẩn.
*   **01:24**: Cách kéo và điều chỉnh kích thước map gỗ vào khung ảnh đã tạo trong Photoshop.
*   **02:05**: Gộp layer và lưu file ảnh dưới dạng web (Ctrl+Alt+Shift+S) để giảm dung lượng, giúp quá trình upload và xử lý trong phần mềm mượt mà hơn.
*   **02:44**: Giải thích tầm quan trọng của Bump map (map sần sùi) đối với các vật liệu có vân nổi như gỗ và khi nào không cần sử dụng.
*   **03:20**: Hướng dẫn tạo Bump map trong Photoshop bằng cách chuyển ảnh sang đen trắng (Ctrl+Alt+Shift+B) và điều chỉnh Curves (Ctrl+M) để tạo độ nổi, sau đó lưu lại dưới tên riêng (ví dụ: PANEX-001-bump.jpg).
*   **04:24**: Quay lại phần mềm Jega và bắt đầu tải lên texture.
*   **04:31**: Lựa chọn loại vật liệu mới là ""Gỗ"" và phân loại theo tính chất: ""Gỗ rắn"" (solid/matte), ""Sơn nướng"" (bóng như Lacquer/Acrylic), hoặc ""Tấm lồi"" (có độ sần/vân nổi). Trong trường hợp này chọn ""Tấm lồi"".
*   **05:23**: Tải lên map màu chính (Diffuse Map) vào mục ""Phản xạ khuếch tán"". Phần mềm sẽ tự động nhận diện kích thước đã chỉnh sửa từ Photoshop.
*   **06:10**: Tải lên Bump map đã tạo vào mục ""Bề mặt lồi lõm"". Lưu ý độ bóng và chỉ số khúc xạ (IOR) đã được cài đặt sẵn trong phần mềm.
*   **06:33**: Xem trước hiệu ứng vật liệu đã tải lên.
*   **06:51**: Phân loại và lưu texture vào thư mục ""Texture upload"" hoặc tạo thư mục mới để dễ quản lý.
*   **07:16**: Hướng dẫn cách áp dụng texture đã tải lên vào bản thiết kế bằng cách kéo thả vào tường.
*   **07:39**: Kết thúc quá trình upload và áp dụng texture.",Completed,Completed
"JEGA CLOUD DESIGN | Hướng dẫn Cách để Upload Texture Ceramic",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=tiRHX9PD_mI,"Chào mừng quý khách đến với hướng dẫn chuyên sâu từ JEGA Việt Nam!

Trong video này, chúng tôi sẽ hướng dẫn chi tiết cách để bạn có thể **tải lên (upload) và sử dụng các texture gạch ceramic tùy chỉnh** vào phần mềm thiết kế 3D Jega (Jega Cloud Design). Dù bạn muốn sử dụng những viên gạch đơn giản với một mặt hay các loại gạch phức tạp với nhiều mặt (face), video sẽ cung cấp quy trình từng bước, bao gồm cả việc chuẩn bị texture bên ngoài phần mềm và các thiết lập quan trọng trong Jega để đảm bảo vật liệu gạch của bạn hiển thị chân thực nhất, từ độ bóng đến đường ron gạch. Hãy cùng khám phá để biến ý tưởng thiết kế của bạn thành hiện thực một cách dễ dàng và hiệu quả!

---

**Tổng hợp nội dung chính từ video:**

*   **00:12**: Giới thiệu tổng quan về mục đích của video: Hướng dẫn import các map texture gạch ceramic bên ngoài vào phần mềm Jega Cloud Design, đặc biệt là cho sàn gạch.
*   **00:22**: Nhấn mạnh tầm quan trọng của việc xử lý texture bên ngoài phần mềm (ví dụ: bằng Photoshop) trước khi upload để tạo đường ron gạch.
*   **00:29**: Trình bày hai trường hợp upload texture gạch:
    *   **00:30**: **Trường hợp 1**: Upload gạch chỉ có một mặt (one face).
    *   **01:11**: **Trường hợp 2**: Upload gạch có nhiều mặt (multi-face), ví dụ như gạch 4 mặt.
*   **00:35**: Hướng dẫn chuẩn bị texture gạch 1 mặt trong Photoshop: Tạo đường viền gap (đường chỉ giữa hai viên gạch khi ốp lát) để tạo hiệu ứng ron gạch. Màu đường chỉ có thể là trắng hoặc đen tùy theo viên gạch.
*   **01:19**: Hướng dẫn chuẩn bị texture gạch nhiều mặt (ví dụ 4 mặt) trong Photoshop: Tạo các đường gap xung quanh từng viên gạch để đảm bảo khi ghép lại sẽ có đường ron chân thực. Kích thước texture sau khi ghép 4 mặt sẽ là 1.5m x 3m (với viên gạch 750x1500mm).
*   **01:49**: Bắt đầu quá trình upload texture vào phần mềm Jega Cloud Design: Chọn mục ""Kết cấu"" (Structure) trong giao diện.
*   **02:04**: Trong cửa sổ ""Tải lên đơn"", chọn ""Tính chất vật liệu"" (Material properties).
*   **02:10**: Chọn ""Vật liệu mới"" (New material) và sau đó chọn ""Gạch"" (Tile).
*   **02:15**: Giải thích các loại tính chất gạch:
    *   **02:25**: **Gạch bóng**: Chọn ""Đánh bóng gạch"" (Glossy tile) / ""Đá bóng gạch"" (Glossy stone/tile).
    *   **02:37**: **Gạch lì (matte)**: Chọn ""Gạch cổ"" (Antique tile) / ""Gạch hiện đại - hạt cát mịn"" (Modern tile - fine sand texture).
*   **03:06**: Tại phần ""Kết xuất ảnh"" (Render image), chọn ""Đá"" (Stone) vì tính chất gần giống với gạch.
*   **03:15**: Tải lên map màu cho gạch bằng cách nhấn vào ""Tải lên nền kết cấu"" (Upload texture base) ở phần ""Bản đồ khuếch tán"" (Diffuse map). Chọn file hình ảnh đã xử lý.
*   **03:36**: Điều chỉnh kích thước (Rộng/Cao) của texture. Phần mềm sẽ tự động nhận kích thước nếu đã chỉnh sửa đúng trong Photoshop. Người dùng có thể thay đổi thủ công nếu cần.
*   **03:52**: Chọn ""Phân loại"" (Category) là ""Texture / Texture upload"" để lưu vào thư mục texture cá nhân.
*   **04:03**: Nhấn nút ""Giải phóng"" (Release/Upload) để hoàn tất quá trình tải lên.
*   **04:09**: Kiểm tra texture gạch vừa upload thành công trong mục ""Texture upload"" và áp dụng vào bản vẽ để xem kết quả trực quan.
*   **04:16**: Để xem độ bóng của gạch, cần tiến hành render sản phẩm trong Jega Cloud Design.",Completed,Completed
"JEGA CLOUD DESIGN | Hướng dẫn sử dụng công cụ cắt (vị trí tránh cột) tủ bếp",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=Rxelf-piNmE,"Chào bạn,

Với Jega (Phần mềm Thiết kế), việc tối ưu hóa không gian bếp trở nên dễ dàng hơn bao giờ hết, ngay cả khi gặp phải các cấu trúc phức tạp như cột nhà. Video này sẽ hướng dẫn bạn cách sử dụng công cụ cắt vật để điều chỉnh tủ bếp, đảm bảo khớp hoàn hảo với các vị trí có cột, giúp tận dụng tối đa không gian và mang lại vẻ đẹp thẩm mỹ cho căn bếp của bạn.

**Các nội dung chính trong video:**

*   **00:11**: Giới thiệu vấn đề thường gặp khi thiết kế tủ bếp tại các góc có cột.
*   **00:24**: Hướng dẫn cách đặt tủ bếp vào vị trí góc.
*   **00:43**: Thao tác điều chỉnh kích thước ban đầu của tủ.
*   **00:56**: Hướng dẫn cách kéo tủ sát vào góc tường có cột để nhận diện vị trí cần cắt.
*   **01:18**: Hướng dẫn sử dụng công cụ ""Cắt góc / Cắt vật"" trên tủ bếp để tránh cột.
*   **01:29**: Thao tác chọn điểm cắt và điều chỉnh kích thước cắt (chiều rộng W và chiều sâu W) cho phù hợp với kích thước cột.
*   **02:40**: Hiển thị kết quả tủ bếp đã được cắt để ôm sát cột, tối ưu không gian và thẩm mỹ.",Completed,Completed
"JEGA CLOUD DESIGN | Hướng dẫn thiết kế tủ bếp theo công năng",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=0iwbafoLaIk,"Chào mừng quý khách đến với video hướng dẫn chuyên sâu từ JEGA Việt Nam!

Video này là một phần trong chuỗi hướng dẫn sử dụng phần mềm **JEGA Cloud Design**, giải pháp thiết kế 3D đám mây tiên tiến dành riêng cho ngành nội thất. Trong video này, bạn sẽ được hướng dẫn chi tiết cách thêm và tùy chỉnh các công năng, phụ kiện bên trong tủ bếp một cách dễ dàng và hiệu quả. Từ việc lựa chọn các loại đợt tủ (cố định, di động) để tối ưu hóa không gian lưu trữ, đến việc tích hợp các ngăn kéo cao cấp và phụ kiện thông minh từ các thương hiệu hàng đầu như Hafele, Blum, Hettich, Cacbini. JEGA Cloud Design không chỉ giúp bạn hiện thực hóa ý tưởng thiết kế nhanh chóng mà còn đảm bảo tính toán cấu trúc tủ chính xác, sẵn sàng cho quy trình sản xuất. Hãy cùng khám phá và nâng tầm khả năng thiết kế của bạn với JEGA!

**Nội dung chính của video:**

*   **00:11**: Giới thiệu về việc thêm công năng vào tủ bếp bằng phần mềm Jega Cloud Design.
*   **00:16**: Hướng dẫn cách truy cập mục tùy chỉnh tủ bếp.
*   **00:22**: Chọn loại khoang tủ thiết bị hoặc khoang tủ trên để bắt đầu tùy chỉnh.
*   **00:32**: Sử dụng phím tắt ""G"" để mở thư viện các chi tiết chức năng (Functional Parts) bên trong tủ.
*   **00:40**: Hướng dẫn thêm các tấm đợt (kệ) vào tủ.
    *   **00:46**: Phân biệt và lựa chọn đợt cố định (Dot Co Dinh) và đợt di động (Dot Di Dong).
    *   **00:51**: Giải thích sự khác biệt về liên kết (cam chốt cho đợt cố định và chốt đỡ cho đợt di động) liên quan đến sản xuất.
*   **01:23**: Hướng dẫn chia đều các khoang tủ bằng chức năng ""Chia đều"".
*   **01:43**: Thêm vách ngăn (Vach Ngan) vào tủ trên.
*   **02:08**: Hướng dẫn thêm ngăn kéo (Ngan Keo) từ các thương hiệu như Hafele, Blum, Hettich, Cacbini.
*   **02:32**: Thêm các phụ kiện khác (Phu Kien) vào tủ bếp.
*   **02:40**: Tóm tắt lại quá trình thêm chi tiết công năng vào tủ bếp sử dụng phím tắt ""G"".",Completed,Completed
"""JEGA CLOUD DESIGN | Hướng dẫn sử dụng công cụ cắt (vị trí cột, dầm)""",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=I2zmq0Btrc0,"Chào mừng quý khách đến với video hướng dẫn chuyên sâu từ JEGA Việt Nam!

Trong video này, chúng tôi sẽ hướng dẫn quý khách cách sử dụng công cụ cắt thông minh trên phần mềm thiết kế Jega để tối ưu hóa không gian nội thất, đặc biệt là khi thiết kế tủ quần áo vướng phải các cấu kiện kiến trúc như cột và dầm. Jega giúp bạn dễ dàng điều chỉnh thiết kế, đảm bảo mọi chi tiết vừa vặn hoàn hảo, tiết kiệm không gian và vật liệu. Hãy cùng khám phá để nâng cao hiệu quả thiết kế của bạn!

**Nội dung chính của video:**

*   **00:11**: Giới thiệu vấn đề: Thiết kế tủ quần áo nhưng bị vướng cột hoặc dầm nhà, dẫn đến lãng phí không gian và khó khăn trong thi công.
*   **00:26**: Bắt đầu hướng dẫn sử dụng công cụ cắt.
*   **00:36**: Hướng dẫn cách cắt tủ để tránh vị trí cột trong góc:
    *   Chọn khối module tủ cần điều chỉnh.
    *   Click chuột phải, chọn ""Cắt góc / cắt vát"", sau đó chọn ""Cắt góc tủ"".
    *   Chọn điểm góc cần cắt (ví dụ: góc dưới bên phải).
    *   Nhập kích thước ""Chiều rộng (W)"" và ""Chiều sâu (W)"" (ví dụ: 300mm cho cả hai).
    *   Click chuột trái ra ngoài để hoàn tất.
*   **01:45**: Hướng dẫn cách cắt tủ để tránh vị trí dầm ngang trên trần:
    *   Chọn khối module tủ cần điều chỉnh.
    *   Click chuột phải, chọn ""Cắt góc / cắt vát"", sau đó chọn ""Cắt góc tủ"".
    *   Trong bảng công cụ ""Cắt góc"", chọn tùy chọn ""Hướng ngang"".
    *   Chọn điểm góc trên tủ cần cắt (ví dụ: góc trên bên trái).
    *   Nhập kích thước ""Chiều sâu (W)"" và ""Chiều cao góc cắt (H)"" (ví dụ: 200mm và 300mm).
    *   Click chuột trái ra ngoài để hoàn tất.
*   **02:32**: Tổng kết lợi ích: Công cụ cắt giúp giải quyết các vấn đề về cột và dầm trong thiết kế, tránh lãng phí diện tích sử dụng ở phía trên tủ.",Completed,Completed
"JEGA CLOUD DESIGN | Hướng dẫn tự thiết kế công năng cho tủ áo",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=8wWR4k0fd90,"Với Jega Cloud Design, việc kiến tạo không gian sống mơ ước trở nên dễ dàng và linh hoạt hơn bao giờ hết. Video hướng dẫn chi tiết này sẽ là chìa khóa giúp bạn khám phá khả năng tự tay thiết kế công năng bên trong tủ quần áo, từ việc điều chỉnh kích thước đến bố trí các ngăn kệ, vách ngăn và phụ kiện một cách thông minh và tối ưu, không chỉ dựa vào các mẫu có sẵn mà còn thỏa sức sáng tạo theo nhu cầu riêng.

Hãy cùng xem video để nắm vững cách tạo ra những chiếc tủ quần áo vừa vặn hoàn hảo với không gian và phong cách của bạn:

*   **00:11**: Giới thiệu tổng quan về khả năng tự thiết kế công năng bên trong tủ quần áo trên Jega Cloud Design, giúp người dùng chủ động tạo ra các giải pháp lưu trữ độc đáo thay vì chỉ sử dụng mẫu có sẵn.
*   **00:44**: Hướng dẫn kéo thả một module tủ quần áo trống vào không gian thiết kế và cách điều chỉnh các thông số kích thước cơ bản như chiều rộng, chiều sâu và chiều cao.
*   **00:57**: Thao tác xóa bỏ các tấm ngăn hoặc tấm đợt có sẵn trong module tủ một cách nhanh chóng bằng phím tắt chuyên dụng.
*   **01:05**: Giới thiệu cách truy cập ""Thư viện vật liệu"" (Functional Part Library) bằng phím tắt 'G', nơi chứa các thành phần chức năng đa dạng như tấm đợt cố định, tấm đợt di động, vách ngăn và tấm hậu.
*   **01:27**: Hướng dẫn chi tiết việc thêm một tấm vách ngăn để phân chia không gian bên trong tủ thành các khoang riêng biệt.
*   **01:32**: Cách thêm các tấm đợt cố định và sử dụng tính năng ""chia đều"" (tức là phân chia không gian tủ thành các khoang có chiều cao bằng nhau) một cách tự động và hiệu quả.
*   **01:56**: Minh họa tính năng tự động bắt điểm thông minh của phần mềm, giúp người dùng dễ dàng căn chỉnh các tấm đợt thẳng hàng giữa các khoang tủ, đảm bảo tính thẩm mỹ và chính xác.
*   **02:18**: Hướng dẫn cuối cùng về cách thêm các ngăn kéo vào khoang tủ, hoàn thiện công năng và tối ưu hóa không gian lưu trữ cho tủ quần áo của bạn.",Completed,Completed
"""JEGA CLOUD DESIGN | Hướng dẫn tạo hình cánh tủ, tấm đợt theo hình""",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=VexLg2ATtzk,"Chào mừng quý khách đến với video hướng dẫn chuyên sâu từ JEGA Việt Nam!

Trong video này, chúng tôi sẽ hướng dẫn chi tiết cách tận dụng sức mạnh của phần mềm thiết kế 3D Jega để tạo ra những hình dạng độc đáo và ấn tượng cho cánh tủ và tấm đợt trang trí nội thất của bạn. Từ những đường bo cong mềm mại đến các chi tiết cắt vát tinh xảo hay thậm chí là những hình dạng tự do đầy sáng tạo, Jega giúp bạn hiện thực hóa mọi ý tưởng thiết kế một cách dễ dàng và chính xác. Đây là công cụ không thể thiếu để tạo nên những sản phẩm nội thất cá nhân hóa, nổi bật và khác biệt, đáp ứng mọi yêu cầu thẩm mỹ và công năng.

Hãy cùng khám phá các tính năng mạnh mẽ này để nâng tầm thiết kế nội thất của bạn!

**Nội dung chính của video:**

*   **00:11**: Giới thiệu về khả năng tạo hình cánh tủ, tấm đợt với nhiều biên dạng khác nhau như hình tròn, hình vuông, hình tam giác, hoặc bo cong các góc.
*   **00:28**: Hướng dẫn cách chọn cánh tủ và truy cập chức năng ""Chỉnh sửa hình dạng chi tiết"" bằng cách nhấp chuột phải.
*   **00:45**: Giải thích giao diện chỉnh sửa hình dạng chi tiết, hiển thị kích thước và các tùy chọn chỉnh sửa.
*   **00:55**: Minh họa cách bo cong góc cánh tủ bằng cách chọn điểm và điều chỉnh bán kính (Radius) bo cong.
*   **01:09**: Hướng dẫn cách tạo hình vát chéo góc cánh tủ bằng cách chọn kiểu vát và điều chỉnh các thông số D1, D2.
*   **01:28**: Trình bày cách vẽ các biên dạng tự do (hình tròn, hình chữ nhật, hình thoi) trực tiếp lên cánh tủ, bao gồm cách thêm và điều chỉnh các điểm.
*   **01:44**: Hướng dẫn lưu các thay đổi và trở về giao diện thiết kế 3D chính để xem kết quả.
*   **01:58**: Áp dụng quy trình tương tự để tạo hình bo cong cho tấm đợt trang trí.
*   **02:35**: Hiển thị kết quả tấm đợt với hình dạng đã được bo cong, hoàn thiện sản phẩm nội thất.
*   **02:39**: Tóm tắt lại lợi ích của công cụ trong việc tạo ra các biên dạng đa dạng cho cánh tủ và tấm đợt trong phần mềm Jega.",Completed,Completed
"""JEGA CLOUD DESIGN | Hướng dẫn tạo len chân, nẹp và phào nóc tủ áo""",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=DujnjdgJqUs,"Chào mừng quý khách đến với video hướng dẫn chuyên sâu từ JEGA Cloud Design!

Trong video này, chúng tôi sẽ cùng quý khách khám phá các kỹ thuật thiết kế nâng cao trong phần mềm Jega để xử lý những chi tiết quan trọng và thường gặp trong thi công nội thất. Đặc biệt, video sẽ hướng dẫn chi tiết cách tạo và tùy chỉnh các loại len chân, nẹp và phào nóc cho tủ quần áo, giúp che đi các khe hở và khuyết điểm tại các góc tường không vuông vắn hoặc vị trí tiếp giáp giữa các module tủ, đảm bảo tính thẩm mỹ và hoàn thiện cho không gian sống của bạn.

Hãy cùng theo dõi để nâng cao kỹ năng thiết kế và tối ưu hóa quy trình sản xuất nội thất với Jega!

- **00:11**: Giới thiệu về mục tiêu của video: Hướng dẫn tạo len chân, nẹp và phào nóc tủ quần áo, đặc biệt xử lý các vị trí góc tường không vuông góc (không thẳng 90 độ) và che các khe hở giữa cánh và thân tủ.
- **01:09**: Hướng dẫn thêm và tùy chỉnh **Thanh nẹp chữ L (L-shaped trim)** cho cạnh tủ bên trái để xử lý góc tường chéo.
    - Chọn khối module tủ.
    - Nhấn chuột phải, chọn ""Thanh nẹp"" (Trim) -> ""Bảng kết thúc - Trái"" (End Panel - Left).
    - Điều chỉnh thông số ""Chiều rộng r"" (Width) của thanh nẹp từ 100 về 50.
- **01:45**: Hướng dẫn thêm và tùy chỉnh **Tấm hồi rời (Detached side panel)** cho cạnh tủ bên phải để che vết ghép giữa cánh và thùng tủ.
    - Chọn ""Tấm trang trí"" (Decorative panel) từ thư viện.
    - Kéo ""Tấm ốp ngang"" (Side panel) ra không gian thiết kế.
    - Điều chỉnh kích thước: Chiều sâu 600, Chiều cao 2200, và ""Độ cao đệm"" (khoảng cách từ mặt đất) là 5 (để phù hợp với chiều cao của chân tủ nhựa cách ẩm).
    - Di chuyển tấm hồi rời vào vị trí sát tủ.
- **02:24**: Hướng dẫn thêm **Phào nóc (Crown molding)** cho phần trên của tủ.
    - Chọn cả hai khối module tủ.
    - Nhấn chuột phải, chọn ""Thanh nẹp"" (Trim) -> ""Phào nóc"" (Crown molding).
    - Lưu ý: Nếu có tấm hồi rời ở bên phải, phào nóc sẽ tự động kéo dài để che vết hở.
- **03:09**: Hướng dẫn xử lý **Phào nóc khi không có tấm hồi rời bên phải** (sử dụng công cụ ""Mặt đẹp"" hoặc điều chỉnh chiều cao tấm hồi rời).
    - Với trường hợp không có hồi rời, phần mềm có thể tự động tạo ""Mặt đẹp"" để bịt kín khoảng hở.
    - Hoặc, nếu có tấm hồi rời, tăng chiều cao của tấm hồi rời lên 2300 (hoặc cao hơn phào nóc) để che đi các vết hở của phào nóc.",Completed,Completed
